Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
db0acede-4abe-3c01-8d03-5c68a190d8c7,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,02190,42.24158900000001,-71.082651,7813408000,0.0,3
3d10019f-c88e-3de5-9916-6107b9c0263d,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,02462,42.331876,-71.208402,6172436000,0.0,6
f4e7709c-02f6-37ca-aeea-8247d74e88e7,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,01890,42.452752,-71.144319,7817299000,0.0,2
12c9daf5-a29c-36c9-ac55-28972463e566,BETH ISRAEL DEACONESS HOSPITAL-MILTON INC,199 REEDSDALE ROAD,MILTON,MA,02186,42.24158900000001,-71.082651,6176964600,0.0,9
226098a2-6a40-3588-b5bb-db56c3a30a04,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,02301,42.082543,-71.024638,5084273000,0.0,103
b7175ab4-bde5-3848-891b-579bccb77c7c,TUFTS MEDICAL CENTER,800 WASHINGTON STREET,BOSTON,MA,02111,42.33196,-71.020173,6176365000,0.0,1
d733d4a9-080d-3593-b910-2366e652b7ea,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,02130,42.33196,-71.020173,6179837000,0.0,1
3bd5eda0-16da-3ba5-8500-4dfd6ae118b8,NORWOOD HOSPITAL,800 WASHINGTON STREET,NORWOOD,MA,02062,42.18736,-71.195955,5087721000,0.0,5
d5117822-5756-389d-9547-891a372d580f,FALMOUTH HOSPITAL,67 & 100 TER HEUN DRIVE,FALMOUTH,MA,02540,41.57072,-70.556682,5085485300,0.0,13
6f122869-a856-3d65-8db9-099bf4f5bbb8,LAHEY HOSPITAL & MEDICAL CENTER  BURLINGTON,41 & 45 MALL ROAD,BURLINGTON,MA,01803,42.503227,-71.201713,7817445100,0.0,2
465de31f-3098-365c-af70-48a071e1f5aa,METROWEST MEDICAL CENTER,115 LINCOLN STREET,FRAMINGHAM,MA,01701,42.307905,-71.436196,5083831000,0.0,22
1eaf97fa-9de6-38de-a9c4-6efe5dc574be,ST VINCENT HOSPITAL,123 SUMMER STREET,WORCESTER,MA,01608,42.269478,-71.807783,5083635000,0.0,4
80e919cc-df1a-3838-b75e-541564a286e5,NANTUCKET COTTAGE HOSPITAL,57 PROSPECT STREET,NANTUCKET,MA,02554,41.293416,-70.10216899999999,5082281200,0.0,12
8e00f524-3a5f-313e-9542-378dfc61193f,MARTHA'S VINEYARD HOSPITAL INC,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,02557,41.45716,-70.556101,5086930410,0.0,134
956ccb85-bea0-30f9-af48-52f5dd95ff72,FRANCISCAN CHILDREN'S HOSPITAL & REHAB CENTER,30 WARREN STREET,BRIGHTON,MA,02135,42.33196,-71.020173,6172543800,0.0,1
5103c940-0c08-392f-95cd-446e0cea042a,SHRINERS' HOSPITAL FOR CHILDREN (THE),516 CAREW STREET,SPRINGFIELD,MA,01104,42.115454,-72.539978,4137872000,0.0,2
b7dc82e4-3595-391b-a897-495dd7e5cf38,PCP103,99 WALNUT ST,SAUGUS,MA,01906-1980,42.468432,-71.01394599999999,978-631-9010,0.0,31
7ae92f6b-21d5-3e24-8265-d69bd2b9b4ca,PCP856,43 PENNYWISE PATH,EDGARTOWN,MA,02539-7031,41.37295,-70.482349,508-627-7984,0.0,70
e1053175-7c18-3f57-9814-3e77d8080c14,PCP905,866 MAIN RD,WESTPORT,MA,02790-4311,41.579794,-71.081822,508-636-7569,0.0,30
8041c7d8-176f-3afc-80ed-e631206c4c65,PCP3302,34 HAYDEN ROWE ST,HOPKINTON,MA,01748-1889,42.224096,-71.54048900000001,508-333-5523,0.0,41
9b82830d-5066-3ed7-96fd-97814093845f,PCP3457,111 PERKINS ST,JAMAICA PLAIN,MA,02130-4320,42.33196,-71.020173,617-477-3654,0.0,50
9a66d253-fa81-3045-9df1-2844ad780dc0,PCP5060,112 MAIN ST,NORTHBOROUGH,MA,01532-1914,42.323342,-71.646236,508-393-72236,0.0,44
88d1ec67-f7f3-3795-895f-53814631398b,PCP6620,50 JEFFERSON ST,WINTHROP,MA,02152-2649,42.375541,-70.970646,617-846-1734,0.0,23
1840aee8-887d-3b36-b622-15692b0c7be3,PCP6767,123 DWIGHT RD,LONGMEADOW,MA,01106-1764,42.047565000000006,-72.57113000000001,413-567-2350,0.0,29
e960b1c8-2ce4-3e17-92ba-a638b744aaae,PRO REHAB INC PC,278 BROADWAY ST,LOWELL,MA,01854-4121,42.63898,-71.321141,978-452-6633,0.0,23
fc6d7f11-099a-3295-a1d7-915ed6fcc4b9,PCP11893,124 HARVARD ST,BROOKLINE,MA,02446-6478,42.323853,-71.142003,617-277-3241,0.0,25
ac9a97a1-04a9-3b38-a235-891f47b50bd4,PCP12089,342 GREAT RD,ACTON,MA,01720-4000,42.483953,-71.43849499999999,978-266-0017,0.0,27
75bca02f-95ff-3c58-8332-9b5b3f47db19,PCP14576,94 PLEASANT ST,ARLINGTON,MA,02476-6532,42.418721999999995,-71.163912,781-643-0310,0.0,20
07dd0bf4-3cf3-3eec-9251-1acc997b65fe,PCP16559,274 MAIN ST,GROTON,MA,01450-1236,42.61176,-71.565269,978-448-0009,0.0,29
c6bc7c9c-d513-3311-9168-d48f30d69405,PCP16611,49 HANCOCK ST,CAMBRIDGE,MA,02139-3188,42.376043,-71.11868,617-233-8957,0.0,34
b113acfc-6ee8-35b7-932a-cfcf91136002,PCP17091,181 PARK AVE,WEST SPRINGFIELD,MA,01089-3365,42.125451,-72.649734,413-781-2348,0.0,66
1607e74e-eb20-3211-9558-1005aac29c94,PCP19836,1 PLEASANT ST,MAYNARD,MA,01754-1360,42.425955,-71.45625600000001,978-897-8276,0.0,74
e9d22f2d-5203-3a66-bd42-2ce7875f6edc,PCP19870,11 CHESTNUT ST,ANDOVER,MA,01810-3724,42.648044,-71.161751,978-684-5096,0.0,72
f397dca2-d86e-34dc-bc7b-3139da987be8,PCP21037,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,857-654-0832,0.0,46
d66a9c9c-f461-34c8-a7cc-c0a363c1d802,PCP21774,68 MAIN ST,ANDOVER,MA,01810-3834,42.648044,-71.161751,978-474-4478,0.0,35
5eeacb40-eaaa-3a42-b208-0b257414c2a0,PCP25231,191 LOWER ST,SHELBURNE FLS,MA,01370-9402,42.609509,-72.74698000000002,413-625-9530,0.0,23
2f00d1cf-c489-345f-9747-16b68f881b70,PCP28434,1093 BEACON ST,BROOKLINE,MA,02446-5623,42.323853,-71.142003,617-734-6614,0.0,54
ff76282f-7968-39c7-82f9-2d86c93990a6,PCP30512,10 RICHARDS AVE,PAXTON,MA,01612-1120,42.311693,-71.940282,508-757-0376,0.0,75
a42709c5-4d2e-3911-8054-42830156dc40,PCP30961,389 LINDSAY POND RD,CONCORD,MA,01742-5217,42.462911,-71.364496,978-397-5447,0.0,32
1fde85e4-d4ad-3df7-8b63-5da077f83680,PCP32099,489 ARLINGTON ST,DRACUT,MA,01826-5228,42.679722999999996,-71.30068,913-909-9160,0.0,35
825d989b-752b-327e-a103-33079b0091c7,PCP32108,17 WHISTLESTOP MALL,ROCKPORT,MA,01966-1441,42.656952000000004,-70.60463,978-546-8440,0.0,67
a73dc7d1-a1d7-3af6-aa90-af7ffda7b1af,PCP32708,17 CAMERON RD,WAYLAND,MA,01778-3101,42.360427,-71.361099,508-358-5918,0.0,27
a2c1d068-e678-3f50-8175-93d96164f238,PCP32719,509 SOUTHWICK RD,WESTFIELD,MA,01085-4734,42.138838,-72.755911,413-875-5263,0.0,31
3b806628-1d46-36f9-ba18-e69523843153,PCP34010,101 COOLIDGE ST,HUDSON,MA,01749-1354,42.389071,-71.545864,978-562-7188,0.0,34
f80acc10-698d-3ea8-a895-b00279fcac79,PCP36661,319 LITTLETON RD,WESTFORD,MA,01886-4133,42.585541,-71.44025,978-761-1612,0.0,34
3b1263af-727b-3038-86e4-e3369d53d6b0,PCP36682,249 LAKE AVE,NEWTON HIGHLANDS,MA,02461-1209,42.331876,-71.208402,617-467-4148,0.0,63
e312e6e9-b4f7-31f3-b2f2-5e63ee3fc40b,PCP38204,80 WASHINGTON ST,NORWELL,MA,02061-1729,42.164569,-70.818844,781-561-0439,0.0,31
d7951884-93b0-3a1c-b974-ae7f4f5efaa7,PCP39859,444 MONTGOMERY ST,CHICOPEE,MA,01020-1968,42.175668,-72.572257,413-598-7777,0.0,53
eb3010e6-f748-3f25-a842-6ef035072d77,PCP44034,639 GRANITE ST,BRAINTREE,MA,02184-5370,42.205416,-71.00216800000003,617-462-2682,0.0,53
117ab9bf-c2a0-3311-9ba3-2bd7e35783ed,PCP53737,139 COURT ST,PLYMOUTH,MA,02360-8711,41.897892,-70.62403,978-239-2326,0.0,51
ee0d414f-5f28-3109-9236-874a43651ab6,EYE ASSOCIATES PC,172 CAMBRIDGE ST,BURLINGTON,MA,01803-2921,42.503227,-71.201713,781-272-4944,0.0,31
22a2f073-7440-3e06-aaec-f1396b72af81,HOLISTIC CENTER AT BRISTOL SQUARE PLLC,1426 MAIN ST,WALPOLE,MA,02081-1700,42.146285999999996,-71.255604,508-660-2722,0.0,45
2de9783e-fb2f-3642-b529-127b76017354,BETH ISRAEL DEACONESS HOSPITAL - PLYMOUTH INC,45 RESNIK RD,PLYMOUTH,MA,02360-4843,41.897892,-70.62403,508-746-1072,0.0,56
24f54a69-3831-3f27-be74-95f2e87cc2de,SCACCIA PHYSICAL THERAPY AND SPORTS CONDITIONING  LLC,1595 BRIDGE ST,DRACUT,MA,01826-2614,42.679722999999996,-71.30068,978-735-4479,0.0,34
c1414e2c-48df-3428-92a4-ac36114a2a45,ORTHOPEDIC AND SPORTS PHYSICAL THERAPY OF CAPE COD LLC,160 ROUTE 137,EAST HARWICH,MA,02645-1316,41.708597,-70.031856,774-237-0832,0.0,49
ea1b3177-1aec-37a7-a58d-dbedd642c9ca,PCP71634,50 TRAPELO RD,BELMONT,MA,02478-4465,42.395317,-71.180284,617-484-3220,0.0,27
b434688a-d070-3209-8b6b-cf0f67db2a76,PCP75023,101 CAMBRIDGE ST,BURLINGTON,MA,01803-3766,42.503227,-71.201713,781-718-7754,0.0,29
acca8b46-8714-3d0d-939c-a3f7f63d3adf,BRIGHAM FAULKNER OB GYN ASSOCIATES PC,1153 CENTRE ST,BOSTON,MA,02130-3446,42.338551,-71.018253,617-983-7003,0.0,32
e31728d2-e211-354d-9bb6-798887761da5,PCP88738,9 MILL AND MAIN PL,MAYNARD,MA,01754-2651,42.425955,-71.45625600000001,,0.0,72
658d9b95-2b0c-3be1-92c7-5c1e38b24a04,PCP94601,9 WARREN CT,SALEM,MA,01970-3163,42.499248,-70.898204,,0.0,52
d137c2c9-e4c8-32d9-a83f-fdd4da308465,PCP105321,200 SUTTON ST,NORTH ANDOVER,MA,01845-1645,42.673909,-71.091334,,0.0,28
51f7f248-1d6c-3840-8a81-a639995862a2,PCP110215,37 DERBY ST,HINGHAM,MA,02043-3738,42.224319,-70.880673,,0.0,71
b64e856f-b90d-300f-a8cb-4f458389f80e,PCP110663,265 MEDFORD ST,SOMERVILLE,MA,02143-1963,42.390445,-71.101033,,0.0,20
6d49b860-f863-35a6-b35a-f2d0d9f790a8,PCP111145,30 RESNIK RD,PLYMOUTH,MA,02360-7211,41.897892,-70.62403,,0.0,28
24452cc0-dc93-34bd-9a5f-4f1a30bad496,PCP112570,525 MASSACHUSETTS AVE,ACTON,MA,01720-2959,42.483953,-71.43849499999999,,0.0,68
4546473c-afe5-3569-8066-00e1fe785348,PCP115224,6 PLEASANT ST,MALDEN,MA,02148-5167,42.42938,-71.058706,,0.0,57
5fc5349f-9ce7-364c-96ce-9a27873204e3,PCP116640,35 MAIN ST,SAUGUS,MA,01906-2305,42.468432,-71.01394599999999,781-233-1946,0.0,61
fda3acf6-ca1e-3622-a3f3-dee5bf7749b3,PCP121342,63 S MAIN ST A,RANDOLPH,MA,02368-4862,42.178993,-71.052654,,0.0,54
6eb642c6-9c0d-35a4-af6d-a29b6bf0f59e,MANHAN INTERNAL MEDICINE PC,6 PARC PL,SOUTHAMPTON,MA,01073-9277,42.226949,-72.74158800000001,413-529-9282,0.0,63
c60b66d8-ce80-3d94-b4a7-2d97367a801b,PCP128550,140 MAIN ST,GROTON,MA,01450-1271,42.61176,-71.565269,,0.0,32
d3cc69af-4bee-32e8-966d-b6b78d71d4c8,PCP131442,4 S SPOONER ST,PLYMOUTH,MA,02360-4451,41.897892,-70.62403,508-617-0070,0.0,60
150d4bec-d11c-3014-8818-45127743725d,PCP155636,69 BAYVIEW AVE,BERKLEY,MA,02779-1924,41.838060999999996,-71.07761500000001,,0.0,52
358029e3-72c2-3137-be40-3d1a9ec1e17d,PCP158250,436 BROADWAY,METHUEN,MA,01844-2061,42.742751,-71.178588,,0.0,61
88a103f9-8486-3619-a47d-756669b258d0,PCP161890,1 BLACKBURN DR,GLOUCESTER,MA,01930-2237,42.62885,-70.685875,,0.0,77
f3b73817-43cb-3762-8353-bcfb64aa9b10,PCP166078,120 STOCKWELL DR,AVON,MA,02322-1149,42.132461,-71.054013,508-232-4012,0.0,34
cf787aee-85f7-3eb6-8c68-979e57dc232e,PCP166810,46 TOLL RD,SALISBURY,MA,01952-1435,42.844794,-70.841499,,0.0,47
3d7afe44-caf1-3223-ad8c-fa03f3049ef2,PCP168391,59 S ST,SHREWSBURY,MA,01545-3025,42.284766999999995,-71.714228,,0.0,56
822a6b9f-da15-3cc4-8436-ab61474f19fd,PCP169859,55 HOSPITAL DR,WINCHENDON,MA,01475-1820,42.66816,-72.055644,978-297-2311,0.0,49
c21ec1c3-0a39-3a6f-9a58-7a9ef6674fec,PCP170543,730 MAIN ST,MILLIS,MA,02054-1611,42.173103000000005,-71.36375600000001,508-533-3500,0.0,22
e0ca0c69-8ba4-35e5-aa72-ea06997ed383,HILLTOWN COMMUNITY HEALTH CENTERS INC,58 OLD N RD,WORTHINGTON,MA,01098,42.397559,-72.943392,413-238-5511,0.0,35
4fa341c0-f4cd-3d61-9216-d4e26bf3cf8d,PCP183126,1176 MEMORIAL DR,CHICOPEE,MA,01020-3958,42.175668,-72.572257,,0.0,44
242e5bbe-87a7-3a15-8847-8ff68aba0c09,DALTON MEDICAL ASSOCIATES  LLP,33 N ST,DALTON,MA,01226-1202,42.479819,-73.15377600000001,413-684-2110,0.0,95
593c4aa3-6dd5-3c9d-ae3d-54808b8d3a6c,CARECENTRAL URGENT CARE MEDICAL GROUP PC,233 BROAD ST,BRIDGEWATER,MA,02324-1741,41.972376000000004,-70.978773,781-341-2800,0.0,31
b1488029-932f-3fe1-981a-6c31286c6d6c,PCP209809,102 PARKER ST,MAYNARD,MA,01754-2120,42.425955,-71.45625600000001,978-751-0880,0.0,54
40804e41-b3a3-36d7-8586-74cd9cf79a4e,PCP212451,25 COBB RD,ASHBURNHAM,MA,01430-1210,42.648697,-71.919896,978-827-0770,0.0,36
7b4ee97a-0723-3538-900c-0a9680a6c021,JOHN MAGALHAES AND ASSOCIATES  INC.,382 STATE RD,DARTMOUTH,MA,02747-4302,41.56651,-70.958229,508-991-4520,0.0,79
985e6818-6b1e-3a3a-a230-f941a30ac8bc,WELL LIFE MEDICAL  PC,2 1ST AVE,PEABODY,MA,01960-4909,42.534279,-70.969782,978-740-2300,0.0,27
350bad11-cea9-31b4-97f2-ce871313aa1f,RANDOLPH EYE PC,27 MEMORIAL PKWY,RANDOLPH,MA,02368-4505,42.178993,-71.052654,781-986-7400,0.0,20
c9d7f731-5cad-33df-a72f-9c5bcc16c5a4,FAMILY DOCTORS  LLC,250 PARADISE RD,SWAMPSCOTT,MA,01907-2948,42.468059000000004,-70.89126,781-592-8462,0.0,49
ed5ae2e8-c699-3932-b03e-8655a095fb28,HRI CLINICS  INC.,100 GEORGE P HASSETT DR,MEDFORD,MA,02155-3258,42.423844,-71.10923100000001,781-393-4828,0.0,37
ab94ae9a-ebf5-366e-a92e-b874dd729b23,COMMUNITY HEALTH PROGRAMS INC,19 DEPOT ST,ADAMS,MA,01220-1856,42.62556,-73.119828,413-743-1080,0.0,130
3db6151a-809b-3539-a615-9eb24297e44d,SOUTH COUNTY PHYSICAL THERAPY INC,73 CANAL ST,MILLBURY,MA,01527-3253,42.192246000000004,-71.777649,508-581-8703,0.0,40
ff53480f-cad1-37ba-8668-be48e8c4ad3f,PRIMA CARE PC,101 JEREMIAH V SULLIVAN DR,FALL RIVER,MA,02721-6812,41.725351,-71.094162,508-672-0107,0.0,57
d28706cc-8d1c-3a45-8c22-d68b3c3f82fc,PCP251011,242 GREEN ST,GARDNER,MA,01440-1373,42.584206,-71.988737,,0.0,35
340e467f-f407-395e-aac3-b134baf9bcd5,HKD TREATMENT OPTIONS PC,21 GEORGE ST,LOWELL,MA,01852-2228,42.63898,-71.321141,978-710-9877,0.0,52
73927f6f-f4b9-3d45-8b5b-227553460040,PCP257488,331 COTUIT RD,SANDWICH,MA,02563-5113,41.7132,-70.485737,508-833-0410,0.0,21
75b7b3b4-f32c-34d0-ab4b-ec3a682d6939,PCP258172,217 RUSSELL ST,HADLEY,MA,01035-9521,42.356491,-72.568632,413-586-5800,0.0,33
18362426-1324-35e6-a226-adccb56a7a36,PCP258407,98 S MAIN ST,MIDDLEBOROUGH,MA,02346-2123,41.878004,-70.86926700000001,508-947-2155,0.0,30
31e50732-1be3-38cc-82b7-bcf0cabe2373,PCP259543,178 SAVIN ST,MALDEN,MA,02148-2329,42.42938,-71.058706,781-322-5600,0.0,56
39c04253-a6b4-3a9f-a26a-048652aad32a,PRIMA CARE PC,831 MAIN RD,WESTPORT,MA,02790-4315,41.579794,-71.081822,508-636-0613,0.0,39
c29794ec-7d16-3467-89d8-02637a9b127e,STEWARD MEDICAL GROUP  INC,100 AMESBURY ST,LAWRENCE,MA,01842-1321,42.700272999999996,-71.161357,978-683-0157,0.0,54
0299e9b6-b8e9-320d-897a-e93b6479de8d,BAYSTATE MEDICAL PRACTICES INC,3300 MAIN ST,SPRINGFIELD,MA,01107-1112,42.115454,-72.539978,413-794-7031,0.0,68
4a01ed53-f002-3a33-9e11-7aff2e75e2df,CD PRACTICE ASSOCIATES INC,DBA HAMPSHIRE CARDIOVASCULAR ASSOCIATES,AMHERST,MA,01002-2788,42.363534,-72.50729100000001,413-570-4900,0.0,58
6b1fd66f-0f57-3f84-8d77-4b0a929468d4,URGI CENTER MEDICAL GROUP,2 JAN SEBASTIAN DR,SANDWICH,MA,02563-2377,41.7132,-70.485737,508-833-2639,0.0,68
f3f26902-9b07-31c1-8a1c-4af2fc2fb3d6,NORTH END COMMUNITY HEALTH COMMITTEE INC,332 HANOVER ST,BOSTON,MA,02113-1901,42.338551,-71.018253,617-643-8000,0.0,77
eaecc8bf-2af6-3093-9082-26745a248f0e,WINCHESTER PHYSICIAN ASSOCIATES INC,2345 MAIN ST,TEWKSBURY,MA,01876-3125,42.612088,-71.227845,978-658-9931,0.0,29
72791e99-8026-3d2a-b8c4-c50e1f42b728,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,444 HARRISON AVE,BOSTON,MA,02118-2404,42.338551,-71.018253,857-654-1850,0.0,74
a6e8e475-d007-3670-9273-f3944978b413,BRIGHAM AND WOMENS PHYSICIANS ORGANIZATION INC,301 S HUNTINGTON AVE,JAMAICA PLAIN,MA,02130-4807,42.33196,-71.020173,857-307-3300,0.0,40
f160c1ee-7aea-3565-93c7-9d6a8531ee9d,CAMBRIDGE PUBLIC HEALTH COMMISSION,454 BROADWAY,REVERE,MA,02151-3034,42.421005,-70.99036,781-485-8222,0.0,73
6a2be1e1-df77-37f6-b51e-56aa3b2e0755,PERSONAL BEST PHYSICAL THERAPY LLC,237 WINTHROP ST,REHOBOTH,MA,02769-2601,41.846878000000004,-71.24486999999999,203-314-7050,0.0,53
9ecd3150-2279-34b5-a916-457786a81129,STEWARD MEDICAL GROUP  INC,63 PLEASANT ST,WATERTOWN,MA,02472-2386,42.369451,-71.177925,617-924-6484,0.0,76
aee52cb9-a033-3719-a8b2-a72ff0d554c2,IPC HOSPITALISTS OF NEW ENGLAND PC,807 WILBRAHAM RD,SPRINGFIELD,MA,01109-2067,42.115454,-72.539978,413-782-1800,0.0,29
39cb83fd-b361-3ca2-a2e3-1f7a137cb8ac,HALLMARK HEALTH MEDICAL ASSOCIATES INC,101 MAIN ST,MEDFORD,MA,02155-4530,42.423844,-71.10923100000001,781-396-6589,0.0,88
352f1dc4-77f3-3f88-a263-27da320cd487,NORTH SUBURBAN ORTHOPEDIC ASSOCIATES INC,602 BROADWAY,EVERETT,MA,02149-3743,42.405938,-71.054649,617-389-7211,0.0,60
592c7848-5619-3d11-b158-488fb330ee00,PCP348282,501 MAIN ST,DENNIS,MA,02638-1911,41.706123,-70.164823,,0.0,73
bc21392f-d5a9-39bc-a847-7d523222bccc,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,80 MARKET ST,ROCKLAND,MA,02370-2602,42.129251000000004,-70.908736,866-389-2727,0.0,63
cb38aec2-ad65-397b-9464-35e1465b8fc5,MILFORD REGIONAL PHYSICIAN GROUP INC,77 W MAIN ST,HOPKINTON,MA,01748-1684,42.224096,-71.54048900000001,508-435-4414,0.0,47
8dbffc83-c2cd-3e29-bc94-212a7f143476,BOSTON HEALTH CARE FOR THE HOMELESS PROGRAM INC,363 ALBANY ST,BOSTON,MA,02118-2503,42.338551,-71.018253,857-654-1865,0.0,27
